Age,Is_Senior,Marital_Status,Married_Premium_Discount,Prior_Insurance,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Source_of_Lead,Time_Since_First_Contact,Conversion_Status,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Region,Premium_Adjustment_Region,Total_discount_impact,Claim_Ratio
32,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2286,1,0,0,50,Agent,24,0,3,0,2,99,761,-50,Urban,100,0.021872265966754154,0.021872265966754154
28,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,1,0,50,Online,15,0,2,1,2,99,717,-50,Urban,100,0.022727272727272728,0.0
50,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,1,0,0,50,Online,17,0,3,2,2,99,705,-50,Suburban,50,0.022361359570661897,0.0
24,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2300,0,0,0,0,Online,25,1,4,1,1,10,760,-50,Urban,100,0.0,0.021739130434782608
51,0,Widowed,0,>5 years,0,0,0,0,Liability-Only,-200,2050,0,0,0,0,Referral,2,1,2,0,3,1,699,50,Suburban,50,0.0,0.0
60,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,0,0,0,0,Referral,23,0,4,2,2,99,725,-50,Rural,0,0.0,0.0
50,0,Single,0,1-5 years,50,1,1,100,Liability-Only,-200,2150,0,0,0,0,Online,11,0,7,5,1,99,784,-50,Urban,100,0.0,0.046511627906976744
44,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,28,1,12,1,1,14,708,-50,Suburban,50,0.0,0.0
25,0,Single,0,<1 year,100,1,0,50,Full Coverage,0,2350,0,0,0,0,Online,4,0,6,1,2,99,717,-50,Urban,100,0.0,0.02127659574468085
27,0,Married,86,<1 year,100,0,0,0,Full Coverage,0,2386,1,1,0,100,Agent,3,1,4,3,2,12,652,50,Urban,100,0.041911148365465216,0.0
58,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,1,0,50,Agent,14,1,6,0,3,6,661,50,Suburban,50,0.021404109589041095,0.0
51,0,Single,0,1-5 years,50,2,0,100,Liability-Only,-200,2100,0,0,0,0,Online,29,1,3,2,1,4,794,-50,Suburban,50,0.0,0.047619047619047616
39,0,Divorced,0,>5 years,0,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,20,1,5,2,2,9,760,-50,Urban,100,0.0,0.0
33,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2286,0,0,1,50,Online,26,1,4,2,1,5,692,50,Suburban,50,0.021872265966754154,0.0
18,0,Married,86,<1 year,100,0,0,0,Full Coverage,0,2436,0,1,0,50,Online,21,1,4,2,2,3,666,50,Urban,100,0.020525451559934318,0.0
23,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,0,0,0,Agent,17,0,5,2,2,99,776,-50,Suburban,50,0.0,0.0
68,1,Married,86,>5 years,0,1,2,200,Full Coverage,0,2436,0,0,0,0,Online,6,0,9,2,3,99,712,-50,Suburban,50,0.0,0.08210180623973727
20,0,Married,86,<1 year,100,1,0,50,Full Coverage,0,2336,1,0,1,100,Online,13,0,2,1,1,99,743,-50,Urban,100,0.04280821917808219,0.021404109589041095
42,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2086,1,1,0,100,Agent,21,1,1,0,2,7,703,-50,Urban,100,0.04793863854266539,0.0
55,1,Married,86,<1 year,100,1,1,100,Liability-Only,-200,2386,0,0,0,0,Online,18,1,6,3,1,5,607,50,Urban,100,0.0,0.041911148365465216
21,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,0,0,0,Online,16,0,5,0,1,99,764,-50,Suburban,50,0.0,0.021404109589041095
42,0,Widowed,0,1-5 years,50,2,0,100,Full Coverage,0,2350,0,0,0,0,Online,5,1,4,2,2,6,728,-50,Urban,100,0.0,0.0425531914893617
54,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2186,0,1,0,50,Referral,1,1,8,4,3,6,728,-50,Rural,0,0.022872827081427266,0.0
40,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Agent,10,0,8,3,3,99,656,50,Urban,100,0.0,0.0
83,1,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2136,0,1,1,100,Online,5,0,2,4,2,99,619,50,Suburban,50,0.04681647940074907,0.023408239700374533
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2200,1,0,0,50,Online,28,0,5,4,2,99,747,-50,Urban,100,0.022727272727272728,0.0
55,1,Single,0,1-5 years,50,2,0,100,Full Coverage,0,2300,0,0,0,0,Agent,7,0,3,2,1,99,740,-50,Suburban,50,0.0,0.043478260869565216
37,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2400,0,0,0,0,Online,10,0,4,3,3,99,685,50,Urban,100,0.0,0.0
51,0,Married,86,<1 year,100,0,1,0,Full Coverage,0,2386,1,1,0,100,Online,28,1,7,1,3,12,671,50,Urban,100,0.041911148365465216,0.0
46,0,Divorced,0,1-5 years,50,1,0,50,Liability-Only,-200,2050,0,0,0,0,Online,2,0,6,3,3,99,709,-50,Suburban,50,0.0,0.024390243902439025
29,0,Married,86,<1 year,100,1,0,50,Liability-Only,-200,2236,0,1,1,100,Online,22,1,7,0,1,11,645,50,Urban,100,0.044722719141323794,0.022361359570661897
43,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2086,0,0,0,0,Online,28,1,8,0,3,2,727,-50,Suburban,50,0.0,0.0
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2150,1,1,0,100,Agent,22,1,3,0,2,12,734,-50,Urban,100,0.046511627906976744,0.0
49,0,Divorced,0,1-5 years,50,0,1,0,Full Coverage,0,2300,1,0,0,50,Online,1,1,8,2,1,13,666,50,Urban,100,0.021739130434782608,0.0
44,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2350,0,0,0,0,Agent,7,0,4,3,1,99,699,50,Urban,100,0.0,0.0
49,0,Divorced,0,>5 years,0,0,2,0,Liability-Only,-200,1950,0,0,1,50,Online,2,1,6,1,1,13,738,-50,Urban,100,0.02564102564102564,0.0
55,1,Widowed,0,1-5 years,50,1,0,50,Liability-Only,-200,2050,0,1,0,50,Online,10,1,7,2,1,10,721,-50,Urban,100,0.024390243902439025,0.024390243902439025
45,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2086,0,1,1,100,Online,28,0,4,3,3,99,703,-50,Urban,100,0.04793863854266539,0.0
42,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2436,0,0,0,0,Referral,24,0,2,3,3,99,632,50,Urban,100,0.0,0.0
26,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,14,0,2,1,1,99,672,50,Rural,0,0.0,0.0
29,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,26,1,9,4,2,6,850,-50,Suburban,50,0.0,0.0
57,1,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,1,50,Agent,4,1,5,3,3,7,739,-50,Urban,100,0.022361359570661897,0.0
61,1,Divorced,0,<1 year,100,0,1,0,Liability-Only,-200,2050,0,0,0,0,Online,29,1,4,1,1,5,705,-50,Suburban,50,0.0,0.0
36,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,0,0,0,Online,2,0,5,6,2,99,753,-50,Urban,100,0.0,0.0
40,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,0,0,0,Agent,19,0,2,4,3,99,756,-50,Suburban,50,0.0,0.0
26,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2286,0,1,0,50,Online,22,0,5,2,2,99,710,-50,Urban,100,0.021872265966754154,0.021872265966754154
57,1,Married,86,>5 years,0,0,0,0,Liability-Only,-200,2086,0,0,0,0,Online,2,1,3,1,3,2,781,-50,Urban,100,0.0,0.0
49,0,Divorced,0,1-5 years,50,1,0,50,Full Coverage,0,2200,0,1,0,50,Online,3,1,8,0,3,1,749,-50,Suburban,50,0.022727272727272728,0.022727272727272728
69,1,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2186,0,0,0,0,Online,16,1,3,0,3,12,740,-50,Urban,100,0.0,0.0
26,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2186,0,1,0,50,Online,11,0,2,5,2,99,798,-50,Rural,0,0.022872827081427266,0.0
34,0,Married,86,<1 year,100,1,0,50,Full Coverage,0,2436,0,0,0,0,Online,21,1,5,3,2,11,727,-50,Urban,100,0.0,0.020525451559934318
43,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2186,1,0,0,50,Online,11,1,2,0,2,1,668,50,Urban,100,0.022872827081427266,0.0
49,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,20,0,2,0,3,99,688,50,Rural,0,0.0,0.0
36,0,Married,86,>5 years,0,1,2,200,Liability-Only,-200,2236,0,0,1,50,Agent,6,1,10,3,3,9,619,50,Rural,0,0.022361359570661897,0.08944543828264759
26,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2100,0,1,0,50,Agent,4,0,7,0,2,99,725,-50,Rural,0,0.023809523809523808,0.0
53,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2136,1,1,0,100,Online,15,0,5,6,2,99,628,50,Urban,100,0.04681647940074907,0.0
50,0,Married,86,<1 year,100,0,2,0,Full Coverage,0,2236,0,1,0,50,Online,10,1,2,3,2,6,704,-50,Rural,0,0.022361359570661897,0.0
26,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2050,0,0,0,0,Online,17,1,6,1,2,14,743,-50,Suburban,50,0.0,0.0
60,1,Married,86,<1 year,100,1,0,50,Full Coverage,0,2336,0,0,0,0,Online,21,1,8,2,3,9,701,-50,Rural,0,0.0,0.021404109589041095
57,1,Married,86,>5 years,0,1,2,200,Liability-Only,-200,2186,0,0,0,0,Agent,5,1,0,3,3,11,707,-50,Rural,0,0.0,0.09149130832570906
42,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2300,1,1,0,100,Online,22,0,6,2,2,99,646,50,Urban,100,0.043478260869565216,0.0
41,0,Married,86,>5 years,0,0,2,0,Liability-Only,-200,2036,0,0,0,0,Agent,21,0,3,3,3,99,755,-50,Suburban,50,0.0,0.0
48,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2100,0,1,0,50,Online,29,0,7,1,1,99,752,-50,Rural,0,0.023809523809523808,0.0
27,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2136,0,0,1,50,Agent,29,1,2,5,3,8,584,50,Suburban,50,0.023408239700374533,0.0
40,0,Single,0,1-5 years,50,1,1,100,Liability-Only,-200,2100,1,0,0,50,Referral,1,1,8,3,3,3,610,50,Rural,0,0.023809523809523808,0.047619047619047616
18,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2200,0,1,0,50,Agent,30,1,6,1,1,2,750,-50,Urban,100,0.022727272727272728,0.0
53,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,1,0,50,Online,26,1,5,0,3,5,760,-50,Urban,100,0.021404109589041095,0.021404109589041095
18,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,1,0,0,50,Online,22,0,6,0,3,99,712,-50,Urban,100,0.021872265966754154,0.0
62,1,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2086,0,1,0,50,Online,10,0,6,3,2,99,715,-50,Urban,100,0.023969319271332695,0.0
35,0,Married,86,>5 years,0,0,1,0,Full Coverage,0,2286,1,1,0,100,Agent,13,0,7,1,2,99,700,50,Urban,100,0.04374453193350831,0.0
36,0,Divorced,0,1-5 years,50,1,0,50,Full Coverage,0,2200,0,1,0,50,Online,25,0,5,2,3,99,723,-50,Suburban,50,0.022727272727272728,0.022727272727272728
30,0,Single,0,1-5 years,50,2,0,100,Full Coverage,0,2200,0,1,0,50,Online,25,1,5,1,3,9,725,-50,Rural,0,0.022727272727272728,0.045454545454545456
35,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,0,0,0,Online,15,1,4,0,1,4,755,-50,Urban,100,0.0,0.0
61,1,Single,0,<1 year,100,2,0,100,Full Coverage,0,2350,0,0,0,0,Agent,1,0,5,1,3,99,797,-50,Suburban,50,0.0,0.0425531914893617
18,0,Married,86,<1 year,100,2,0,100,Liability-Only,-200,2136,0,1,0,50,Referral,11,1,4,4,2,13,719,-50,Rural,0,0.023408239700374533,0.04681647940074907
59,1,Single,0,<1 year,100,1,0,50,Liability-Only,-200,2150,0,0,0,0,Agent,12,0,4,1,1,99,710,-50,Urban,100,0.0,0.023255813953488372
45,0,Single,0,1-5 years,50,0,1,0,Liability-Only,-200,2150,0,0,0,0,Online,17,0,6,4,2,99,698,50,Urban,100,0.0,0.0
21,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2150,0,1,0,50,Online,3,1,5,0,1,13,733,-50,Suburban,50,0.023255813953488372,0.0
23,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,1,50,Online,13,1,3,2,2,1,692,50,Rural,0,0.022361359570661897,0.0
65,1,Single,0,>5 years,0,1,1,100,Full Coverage,0,2300,0,0,0,0,Online,19,1,7,0,3,9,754,-50,Urban,100,0.0,0.043478260869565216
25,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2236,0,0,0,0,Referral,16,1,4,3,2,7,601,50,Suburban,50,0.0,0.0
22,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2250,0,0,1,50,Online,12,0,5,1,2,99,714,-50,Urban,100,0.022222222222222223,0.022222222222222223
57,1,Married,86,>5 years,0,0,2,0,Liability-Only,-200,2086,0,0,0,0,Referral,9,1,4,6,2,8,725,-50,Urban,100,0.0,0.0
45,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2236,0,1,0,50,Agent,20,1,5,1,2,12,729,-50,Suburban,50,0.022361359570661897,0.0
25,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2150,0,1,0,50,Agent,18,1,4,3,3,11,710,-50,Suburban,50,0.023255813953488372,0.0
43,0,Divorced,0,>5 years,0,1,1,100,Full Coverage,0,2300,0,0,1,50,Online,20,1,7,3,1,9,674,50,Suburban,50,0.021739130434782608,0.043478260869565216
24,0,Married,86,<1 year,100,0,1,0,Liability-Only,-200,2286,0,0,0,0,Agent,25,0,5,3,3,99,675,50,Urban,100,0.0,0.0
56,1,Widowed,0,>5 years,0,0,1,0,Full Coverage,0,2100,0,1,0,50,Online,6,0,6,3,1,99,744,-50,Suburban,50,0.023809523809523808,0.0
55,1,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,1,0,50,Referral,5,0,2,1,1,99,719,-50,Urban,100,0.022727272727272728,0.0
47,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Agent,6,0,1,2,2,99,705,-50,Urban,100,0.0,0.0
45,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,15,1,6,3,1,8,758,-50,Suburban,50,0.0,0.0
66,1,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,0,0,Agent,12,0,4,1,1,99,756,-50,Suburban,50,0.0,0.0
39,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2350,0,0,0,0,Agent,23,1,8,1,1,7,686,50,Urban,100,0.0,0.0
22,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Agent,2,1,4,3,2,5,761,-50,Urban,100,0.0,0.0
46,0,Married,86,>5 years,0,0,0,0,Liability-Only,-200,2086,0,1,1,100,Online,30,0,2,2,1,99,690,50,Urban,100,0.04793863854266539,0.0
71,1,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Online,3,1,4,1,2,3,675,50,Rural,0,0.0,0.0
24,0,Divorced,0,>5 years,0,1,0,50,Full Coverage,0,2200,0,0,0,0,Agent,26,1,7,3,3,12,710,-50,Suburban,50,0.0,0.022727272727272728
34,0,Divorced,0,<1 year,100,0,1,0,Liability-Only,-200,2100,0,0,0,0,Agent,19,1,6,4,1,9,711,-50,Urban,100,0.0,0.0
46,0,Single,0,>5 years,0,2,0,100,Liability-Only,-200,2050,1,1,1,150,Online,6,1,5,0,3,4,686,50,Urban,100,0.07317073170731707,0.04878048780487805
39,0,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2100,0,0,0,0,Online,30,1,7,2,3,14,732,-50,Urban,100,0.0,0.023809523809523808
25,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2536,0,0,0,0,Online,18,0,4,1,1,99,686,50,Urban,100,0.0,0.03943217665615142
56,1,Widowed,0,>5 years,0,1,0,50,Liability-Only,-200,1900,1,0,0,50,Online,7,0,5,4,1,99,740,-50,Rural,0,0.02631578947368421,0.02631578947368421
74,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2386,0,0,0,0,Online,9,1,4,3,1,13,689,50,Suburban,50,0.0,0.0
42,0,Single,0,1-5 years,50,2,0,100,Full Coverage,0,2350,0,1,0,50,Online,3,0,11,1,3,99,692,50,Suburban,50,0.02127659574468085,0.0425531914893617
26,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2150,1,1,0,100,Agent,9,1,3,1,3,7,715,-50,Suburban,50,0.046511627906976744,0.023255813953488372
18,0,Single,0,<1 year,100,1,0,50,Full Coverage,0,2350,0,0,0,0,Online,12,1,1,4,1,2,793,-50,Urban,100,0.0,0.02127659574468085
43,0,Married,86,1-5 years,50,0,2,0,Liability-Only,-200,2186,0,0,0,0,Online,6,0,8,1,1,99,678,50,Suburban,50,0.0,0.0
56,1,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,1950,0,0,0,0,Referral,3,1,5,0,1,4,724,-50,Rural,0,0.0,0.0
47,0,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2150,0,0,0,0,Agent,4,0,4,3,1,99,620,50,Suburban,50,0.0,0.023255813953488372
39,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,30,1,5,0,3,1,787,-50,Urban,100,0.0,0.0
31,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,1,0,0,50,Online,13,1,9,3,1,4,746,-50,Urban,100,0.022361359570661897,0.0
23,0,Single,0,<1 year,100,1,0,50,Liability-Only,-200,2150,0,0,0,0,Online,26,1,4,4,3,7,770,-50,Urban,100,0.0,0.023255813953488372
52,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2150,1,1,0,100,Agent,10,1,6,3,3,10,705,-50,Urban,100,0.046511627906976744,0.0
53,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,1,1,100,Agent,6,1,5,1,3,1,614,50,Urban,100,0.05,0.0
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,1,0,50,Online,26,1,7,1,2,10,779,-50,Urban,100,0.022727272727272728,0.0
63,1,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2136,0,0,0,0,Online,7,1,7,2,3,11,780,-50,Urban,100,0.0,0.0
48,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2186,0,0,0,0,Online,8,1,9,1,2,3,736,-50,Urban,100,0.0,0.0
60,1,Married,86,>5 years,0,0,0,0,Liability-Only,-200,1986,0,0,0,0,Online,29,1,4,0,1,7,748,-50,Rural,0,0.0,0.0
19,0,Married,86,1-5 years,50,2,0,100,Liability-Only,-200,2136,0,1,0,50,Agent,23,0,5,2,1,99,716,-50,Suburban,50,0.023408239700374533,0.04681647940074907
19,0,Single,0,1-5 years,50,1,2,200,Full Coverage,0,2400,0,1,0,50,Referral,21,0,5,2,1,99,661,50,Rural,0,0.020833333333333332,0.08333333333333333
37,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,0,0,0,Online,6,1,2,2,1,2,704,-50,Suburban,50,0.0,0.021404109589041095
47,0,Married,86,1-5 years,50,0,2,0,Liability-Only,-200,2186,0,1,0,50,Referral,16,1,4,2,2,7,693,50,Urban,100,0.022872827081427266,0.0
66,1,Married,86,>5 years,0,1,0,50,Full Coverage,0,2436,0,0,0,0,Online,30,1,4,2,1,5,645,50,Urban,100,0.0,0.020525451559934318
50,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Agent,1,1,3,2,1,5,750,-50,Urban,100,0.0,0.0
36,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2336,0,0,0,0,Online,16,1,8,1,3,1,722,-50,Urban,100,0.0,0.0
24,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2136,0,1,0,50,Online,3,1,2,0,3,9,709,-50,Urban,100,0.023408239700374533,0.023408239700374533
58,1,Married,86,>5 years,0,0,0,0,Liability-Only,-200,2086,0,0,0,0,Online,30,1,5,0,2,5,815,-50,Urban,100,0.0,0.0
25,0,Married,86,1-5 years,50,2,0,100,Liability-Only,-200,2236,0,0,0,0,Agent,24,0,4,3,1,99,713,-50,Urban,100,0.0,0.044722719141323794
64,1,Widowed,0,<1 year,100,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,3,1,3,0,3,6,679,50,Rural,0,0.0,0.0
35,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2386,0,0,0,0,Agent,3,0,3,2,2,99,672,50,Suburban,50,0.0,0.020955574182732608
63,1,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2050,0,1,0,50,Online,23,1,3,2,3,11,710,-50,Urban,100,0.024390243902439025,0.024390243902439025
50,0,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,2100,1,0,0,50,Online,12,0,2,3,2,99,624,50,Urban,100,0.023809523809523808,0.0
37,0,Single,0,<1 year,100,0,2,0,Liability-Only,-200,2050,0,1,0,50,Referral,24,0,2,3,3,99,745,-50,Urban,100,0.024390243902439025,0.0
32,0,Widowed,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Online,5,1,6,1,3,8,703,-50,Urban,100,0.0,0.0
34,0,Widowed,0,1-5 years,50,1,0,50,Liability-Only,-200,2000,1,0,1,100,Agent,29,1,7,1,1,3,750,-50,Urban,100,0.05,0.025
46,0,Married,86,>5 years,0,0,0,0,Liability-Only,-200,1886,1,1,0,100,Agent,23,0,5,0,1,99,765,-50,Rural,0,0.053022269353128315,0.0
41,0,Single,0,>5 years,0,0,1,0,Full Coverage,0,2050,0,1,0,50,Online,13,0,4,2,2,99,764,-50,Rural,0,0.024390243902439025,0.0
31,0,Married,86,>5 years,0,0,0,0,Liability-Only,-200,2086,1,0,1,100,Online,15,1,3,1,3,8,693,50,Urban,100,0.04793863854266539,0.0
37,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,0,0,Online,7,1,3,3,1,8,710,-50,Suburban,50,0.0,0.0
41,0,Divorced,0,<1 year,100,0,2,0,Liability-Only,-200,2050,1,0,0,50,Online,24,1,6,1,2,4,704,-50,Urban,100,0.024390243902439025,0.0
18,0,Single,0,<1 year,100,1,0,50,Liability-Only,-200,2050,0,1,0,50,Agent,18,1,5,1,2,13,757,-50,Suburban,50,0.024390243902439025,0.024390243902439025
46,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2250,0,1,0,50,Online,12,1,2,2,2,7,800,-50,Urban,100,0.022222222222222223,0.0
25,0,Single,0,>5 years,0,1,0,50,Full Coverage,0,2300,0,0,1,50,Online,13,1,5,0,1,6,661,50,Urban,100,0.021739130434782608,0.021739130434782608
22,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2186,0,0,0,0,Online,21,1,1,5,2,2,719,-50,Urban,100,0.0,0.022872827081427266
18,0,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,1900,1,1,1,150,Agent,19,1,7,4,1,8,736,-50,Urban,100,0.07894736842105263,0.0
18,0,Married,86,<1 year,100,0,2,0,Liability-Only,-200,2186,0,0,0,0,Referral,3,1,6,3,2,10,647,50,Rural,0,0.0,0.0
19,0,Married,86,<1 year,100,3,0,150,Liability-Only,-200,2236,1,0,0,50,Online,5,0,5,3,1,99,784,-50,Suburban,50,0.022361359570661897,0.06708407871198568
29,0,Divorced,0,<1 year,100,2,0,100,Full Coverage,0,2350,0,0,1,50,Online,18,1,6,3,3,12,607,50,Rural,0,0.02127659574468085,0.0425531914893617
69,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,5,1,6,2,3,7,783,-50,Urban,100,0.0,0.0
32,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2200,0,0,0,0,Agent,11,0,5,1,3,99,735,-50,Urban,100,0.0,0.0
42,0,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,2050,0,0,0,0,Agent,20,0,5,1,3,99,717,-50,Urban,100,0.0,0.0
46,0,Married,86,<1 year,100,0,1,0,Full Coverage,0,2386,0,0,0,0,Online,10,1,6,1,1,6,698,50,Rural,0,0.0,0.0
41,0,Divorced,0,1-5 years,50,3,2,600,Liability-Only,-200,2700,0,0,0,0,Online,16,1,6,1,2,3,603,50,Suburban,50,0.0,0.2222222222222222
38,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2300,0,0,0,0,Referral,24,1,7,2,1,14,746,-50,Urban,100,0.0,0.0
22,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2186,0,0,0,0,Referral,17,0,2,4,2,99,740,-50,Urban,100,0.0,0.022872827081427266
61,1,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,1,50,Online,20,0,6,3,1,99,747,-50,Urban,100,0.022361359570661897,0.0
67,1,Divorced,0,1-5 years,50,1,2,200,Liability-Only,-200,2200,1,0,0,50,Agent,16,1,3,6,3,13,728,-50,Urban,100,0.022727272727272728,0.09090909090909091
18,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,0,1,1,100,Agent,12,1,5,2,1,14,721,-50,Urban,100,0.044722719141323794,0.0
24,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,16,0,4,1,3,99,660,50,Suburban,50,0.0,0.0
35,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2286,0,1,0,50,Agent,7,0,4,2,1,99,726,-50,Urban,100,0.021872265966754154,0.021872265966754154
25,0,Single,0,1-5 years,50,0,2,0,Liability-Only,-200,2150,0,0,0,0,Agent,2,1,3,1,2,2,680,50,Urban,100,0.0,0.0
47,0,Widowed,0,1-5 years,50,1,0,50,Full Coverage,0,2300,0,0,0,0,Agent,2,1,6,1,3,1,850,-50,Urban,100,0.0,0.021739130434782608
29,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2386,0,1,0,50,Online,15,1,7,4,3,13,665,50,Urban,100,0.020955574182732608,0.0
72,1,Single,0,>5 years,0,0,1,0,Liability-Only,-200,2100,0,0,0,0,Online,5,0,8,2,2,99,686,50,Urban,100,0.0,0.0
57,1,Single,0,>5 years,0,0,0,0,Full Coverage,0,2150,0,1,0,50,Agent,25,0,5,1,1,99,721,-50,Urban,100,0.023255813953488372,0.0
43,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,10,0,4,4,1,99,705,-50,Urban,100,0.0,0.0
55,1,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2350,0,1,0,50,Online,10,1,1,0,2,3,671,50,Urban,100,0.02127659574468085,0.02127659574468085
